id,title,url
8231,Create Mondaycom Board Items From Jotform Submissions With Field Mapping,https://n8n.io/workflows/8231-create-mondaycom-board-items-from-jotform-submissions-with-field-mapping/
8156,Create Jira Tickets From Streamlit Forms With Webhook And Rest Api,https://n8n.io/workflows/8156-create-jira-tickets-from-streamlit-forms-with-webhook-and-rest-api/
7871,Bidirectional Clickup Task And Google Calendar Sync With Multi Calendar Routing,https://n8n.io/workflows/7871-bidirectional-clickup-task-and-google-calendar-sync-with-multi-calendar-routing/
7739,Create Daily Task Status Snapshots From Mondaycom To Google Sheets,https://n8n.io/workflows/7739-create-daily-task-status-snapshots-from-mondaycom-to-google-sheets/
7737,Monitor Stuck Tasks In Mondaycom With Automated Slack Alerts,https://n8n.io/workflows/7737-monitor-stuck-tasks-in-mondaycom-with-automated-slack-alerts/
7736,Automated Task Creation From Google Sheets To Mondaycom With Status Updates,https://n8n.io/workflows/7736-automated-task-creation-from-google-sheets-to-mondaycom-with-status-updates/
7700,Send Preventive Maintenance Schedules With Google Sheets And Gmail Ics Invites,https://n8n.io/workflows/7700-send-preventive-maintenance-schedules-with-google-sheets-and-gmail-ics-invites/
7673,Daily Trello Task Tracker With Google Sheets History Log,https://n8n.io/workflows/7673-daily-trello-task-tracker-with-google-sheets-history-log/
7619,Automatic Trello Board Cleanup By Removing Cards With Specific Labels,https://n8n.io/workflows/7619-automatic-trello-board-cleanup-by-removing-cards-with-specific-labels/
7613,Daily Trello Task Deadline Digests To Slack,https://n8n.io/workflows/7613-daily-trello-task-deadline-digests-to-slack/
7573,Generate Clickup Weekly Assignment And Performance Reports With Gmail,https://n8n.io/workflows/7573-generate-clickup-weekly-assignment-and-performance-reports-with-gmail/
7572,Daily Overdue Tasks Report From Clickup To Gmail For Team Accountability,https://n8n.io/workflows/7572-daily-overdue-tasks-report-from-clickup-to-gmail-for-team-accountability/
7570,Automated Clickup Time Tracking Reports And Task Performance Analytics Via Gmail,https://n8n.io/workflows/7570-automated-clickup-time-tracking-reports-and-task-performance-analytics-via-gmail/
7383,Automated Task Tracking And Notifications With Motion And Airtable,https://n8n.io/workflows/7383-automated-task-tracking-and-notifications-with-motion-and-airtable/
7300,Automate Client Onboarding With Gpt 4 Google Drive Clickup And Slack,https://n8n.io/workflows/7300-automate-client-onboarding-with-gpt-4-google-drive-clickup-and-slack/
7293,Easy Redmine And Microsoft Teams Workflow Template,https://n8n.io/workflows/7293-easy-redmine-and-microsoft-teams-workflow-template/
7249,Monitor Medical Equipment With Google Sheets And Send Whatsapp And Email Alerts,https://n8n.io/workflows/7249-monitor-medical-equipment-with-google-sheets-and-send-whatsapp-and-email-alerts/
6903,Build Products With Cpo Led Ai Team Using Openai O3 And Gpt 41 Mini Agents,https://n8n.io/workflows/6903-build-products-with-cpo-led-ai-team-using-openai-o3-and-gpt-41-mini-agents/
6831,Real Time Clickup Time Tracking To Hubspot Project Sync,https://n8n.io/workflows/6831-real-time-clickup-time-tracking-to-hubspot-project-sync/
6742,Track Construction Site Progress With Google Gemini Ai Drive Photos And Sheets,https://n8n.io/workflows/6742-track-construction-site-progress-with-google-gemini-ai-drive-photos-and-sheets/
6701,Ai Powered Bug Tracking With Github Issues And Telegram Alerts Using Gemini,https://n8n.io/workflows/6701-ai-powered-bug-tracking-with-github-issues-and-telegram-alerts-using-gemini/
6694,Send Daily Real Estate Construction Updates Via Gmail And Whatsapp With Google Sheets,https://n8n.io/workflows/6694-send-daily-real-estate-construction-updates-via-gmail-and-whatsapp-with-google-sheets/
6675,Manage Construction Projects With Tasks Photo Reports Telegram And Google Sheets,https://n8n.io/workflows/6675-manage-construction-projects-with-tasks-photo-reports-telegram-and-google-sheets/
6546,Manage Clickup Tasks With Natural Language Via Telegram Bot And Gpt 41,https://n8n.io/workflows/6546-manage-clickup-tasks-with-natural-language-via-telegram-bot-and-gpt-41/
6528,Automated Whatsapp Group Weekly Team Reports With Gemini Ai Summarization,https://n8n.io/workflows/6528-automated-whatsapp-group-weekly-team-reports-with-gemini-ai-summarization/
6365,Automated Daily Task Reminder Emails With Google Sheets And Smtp,https://n8n.io/workflows/6365-automated-daily-task-reminder-emails-with-google-sheets-and-smtp/
6338,Schedule Daily Email Reminders From Google Sheets With Gmail,https://n8n.io/workflows/6338-schedule-daily-email-reminders-from-google-sheets-with-gmail/
6335,Task Deadline Reminders With Google Sheets Chatgpt And Gmail,https://n8n.io/workflows/6335-task-deadline-reminders-with-google-sheets-chatgpt-and-gmail/
5904,Transform Meeting Notes Into Action Items With Gemini And Google Workspace,https://n8n.io/workflows/5904-transform-meeting-notes-into-action-items-with-gemini-and-google-workspace/
5889,Automation Flow From Notion To Github With Email Notifications,https://n8n.io/workflows/5889-automation-flow-from-notion-to-github-with-email-notifications/
5742,Manage Jira Issues With Natural Language Via Telegram And Gpt 4O,https://n8n.io/workflows/5742-manage-jira-issues-with-natural-language-via-telegram-and-gpt-4o/
5696,Transform Meeting Notes Into Tasks Using Gpt 41 Mini Notion And Ticktick Via Telegram,https://n8n.io/workflows/5696-transform-meeting-notes-into-tasks-using-gpt-41-mini-notion-and-ticktick-via-telegram/
5672,Daily Task Reminder System Airtable To Slack Automated Notifications,https://n8n.io/workflows/5672-daily-task-reminder-system-airtable-to-slack-automated-notifications/
5648,Sync Linear Issues To Todoist Tasks Automatically Create Update Close,https://n8n.io/workflows/5648-sync-linear-issues-to-todoist-tasks-automatically-create-update-close/
5478,Ai Powered Scrum Master Assistant With Openai Slack And Asana Integration,https://n8n.io/workflows/5478-ai-powered-scrum-master-assistant-with-openai-slack-and-asana-integration/
