id,title,url
8362,Automate Daily Signup Stats From Postgresql To Slack Teams And Telegram,https://n8n.io/workflows/8362-automate-daily-signup-stats-from-postgresql-to-slack-teams-and-telegram/
8258,Learn Secure Webhook Apis With Authentication And Supabase Integration,https://n8n.io/workflows/8258-learn-secure-webhook-apis-with-authentication-and-supabase-integration/
8230,Generate And Split Sample Data Records Using Javascript And Python,https://n8n.io/workflows/8230-generate-and-split-sample-data-records-using-javascript-and-python/
8112,Sync Android Drawable Assets From Figma To Github Via Pr Multi Density Png,https://n8n.io/workflows/8112-sync-android-drawable-assets-from-figma-to-github-via-pr-multi-density-png/
8085,Create A Crud Rest Api With Google Sheets Database,https://n8n.io/workflows/8085-create-a-crud-rest-api-with-google-sheets-database/
7784,Unify Multiple Triggers Into A Single Workflow,https://n8n.io/workflows/7784-unify-multiple-triggers-into-a-single-workflow/
7696,Generate Ai System Prompts For Llms With Unlidev,https://n8n.io/workflows/7696-generate-ai-system-prompts-for-llms-with-unlidev/
7674,Create A Secure Mongodb Data Retrieval Api With Input Validation And Http Responses,https://n8n.io/workflows/7674-create-a-secure-mongodb-data-retrieval-api-with-input-validation-and-http-responses/
7654,Etl Extract And Parse Revit Model Data To Structured Excel,https://n8n.io/workflows/7654-etl-extract-and-parse-revit-model-data-to-structured-excel/
7649,Convert Revit Projects To Database With Drawings And Specifications Using Ddc,https://n8n.io/workflows/7649-convert-revit-projects-to-database-with-drawings-and-specifications-using-ddc/
7609,Convert Poml To Ai Ready Prompts And Chat Messages With Zero Dependencies,https://n8n.io/workflows/7609-convert-poml-to-ai-ready-prompts-and-chat-messages-with-zero-dependencies/
7577,Syncing Ios Localization Gaps With Google Sheets And Github Pr Placeholders,https://n8n.io/workflows/7577-syncing-ios-localization-gaps-with-google-sheets-and-github-pr-placeholders/
7569,Automatic Google Cloud Run Auth With Jwt Token Management Sub Workflow,https://n8n.io/workflows/7569-automatic-google-cloud-run-auth-with-jwt-token-management-sub-workflow/
7430,Extract Context From Voice Notes With Openrouter Ai And Milvus For Rag Systems,https://n8n.io/workflows/7430-extract-context-from-voice-notes-with-openrouter-ai-and-milvus-for-rag-systems/
7413,Ipl Cricket Rules Qanda Chat Bot Using Rag And Google Gemini Api,https://n8n.io/workflows/7413-ipl-cricket-rules-qanda-chat-bot-using-rag-and-google-gemini-api/
7409,Delete Dialogflow Intents Via Telegram Commands,https://n8n.io/workflows/7409-delete-dialogflow-intents-via-telegram-commands/
7398,Comprehensive Llm Usage Tracker And Cost Monitor With Node Level Analytics,https://n8n.io/workflows/7398-comprehensive-llm-usage-tracker-and-cost-monitor-with-node-level-analytics/
7394,Automate Github Trending Data Collection With Firecrawl Gpt And Supabase,https://n8n.io/workflows/7394-automate-github-trending-data-collection-with-firecrawl-gpt-and-supabase/
7336,Automate Power Bi Dataset Refreshes With History Monitoring,https://n8n.io/workflows/7336-automate-power-bi-dataset-refreshes-with-history-monitoring/
7299,Create Personal Data Vector Store From Google Sheets With Openai And Gemini Ai,https://n8n.io/workflows/7299-create-personal-data-vector-store-from-google-sheets-with-openai-and-gemini-ai/
7265,Track And Monitor Ai Token Usage Metrics For Openai And Gemini Models,https://n8n.io/workflows/7265-track-and-monitor-ai-token-usage-metrics-for-openai-and-gemini-models/
7248,Clean And Log Iot Sensor Data To Influxdb Webhook Or Function Or Http,https://n8n.io/workflows/7248-clean-and-log-iot-sensor-data-to-influxdb-webhook-or-function-or-http/
7231,Track Openai Token Usage And Ai Agent Metrics With Google Sheets Dashboard,https://n8n.io/workflows/7231-track-openai-token-usage-and-ai-agent-metrics-with-google-sheets-dashboard/
7158,Beginner Manager Agent With Sub Agent Tools,https://n8n.io/workflows/7158-beginner-manager-agent-with-sub-agent-tools/
7151,Bypass Cloudflare Turnstile For Web Scraping With 2Captcha,https://n8n.io/workflows/7151-bypass-cloudflare-turnstile-for-web-scraping-with-2captcha/
7125,Monitor Solar Energy Production And Send Alerts With Gmail Google Sheets And Slack,https://n8n.io/workflows/7125-monitor-solar-energy-production-and-send-alerts-with-gmail-google-sheets-and-slack/
7067,Ai Powered Prompt Enhancement Assistant,https://n8n.io/workflows/7067-ai-powered-prompt-enhancement-assistant/
7066,Create Multi Step Reasoning Ai Agents With Gpt 4 And Reusable Thinking Tools,https://n8n.io/workflows/7066-create-multi-step-reasoning-ai-agents-with-gpt-4-and-reusable-thinking-tools/
7004,Ai Orchestrator Dynamically Selects Models Based On Input Type,https://n8n.io/workflows/7004-ai-orchestrator-dynamically-selects-models-based-on-input-type/
6912,Data Analytics Department With Ai Team Cdo And Specialists Using Openai O3,https://n8n.io/workflows/6912-data-analytics-department-with-ai-team-cdo-and-specialists-using-openai-o3/
